Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Total_Duration,Total_Pages,Avg_Time_Per_Page,Admin_Info_Ratio,Admin_Product_Ratio,Info_Product_Ratio,Admin_Duration_Per_Page,Info_Duration_Per_Page,Product_Duration_Per_Page,Bounce_Exit_Diff,Month_Num,Season,Holiday_Season,Is_Returning_Visitor,Is_New_Visitor,Is_Other_Visitor,PageValues_BounceRates,PageValues_ExitRates,Weekend_SpecialDay,ProductRelated_Weekend,Administrative_Duration_Log,Informational_Duration_Log,ProductRelated_Duration_Log,PageValues_Log,PageValues_Binned,ProductRelated_Binned
0,0.0,0,0.0,24,431.2,0.0125,0.055555556,0.0,0.0,Sep,1,8,2,1,Returning_Visitor,0,431.2,24,17.966666666666665,0.0,0.0,0.0,0.0,0.0,17.248,-0.043055555999999995,9,Fall,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.068888444072786,0.0,,Medium
5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,0,6797.915144,207,32.840169777777774,1.6666666666666667,0.024875621890547265,0.009950248756218905,12.1875,17.833333333333332,33.190498228855716,-0.008693635,11,Fall,1,1,0,0,0.0,0.0,0.0,0,4.30575285731789,3.9982007016691985,8.80571842990361,0.0,,Very High
0,0.0,0,0.0,3,58.0,0.0,0.066666667,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,0,58.0,3,19.333333333333332,0.0,0.0,0.0,0.0,0.0,14.5,-0.066666667,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.07753744390572,0.0,,Very Low
2,196.6,0,0.0,31,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1,8,7,1,Returning_Visitor,1,1710.8999999999999,33,51.845454545454544,2.0,0.0625,0.0,65.53333333333333,0.0,47.321875,-0.030303031,8,Summer,0,1,0,0,0.0,0.0,0.0,31,5.286244785313768,0.0,7.323368718142117,0.0,,Medium
10,491.6666667,0,0.0,48,1939.571111,0.003773585,0.010539084,0.0,0.0,Nov,2,2,7,20,Returning_Visitor,0,2431.2377777,58,41.91789271896552,10.0,0.20408163265306123,0.0,44.696969700000004,0.0,39.583083897959185,-0.006765499000000001,11,Fall,1,1,0,0,0.0,0.0,0.0,0,6.1998328129076965,0.0,7.570737595847392,0.0,,Medium
10,236.0795455,2,5.0,107,2589.881537,0.010601564,0.019627539,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,0,2830.9610825,119,23.78958892857143,3.3333333333333335,0.09259259259259259,0.018518518518518517,21.461776863636363,1.6666666666666667,23.980384601851853,-0.009025974999999999,12,Winter,1,1,0,0,0.0,0.0,0.0,0,5.468395719843395,1.791759469228055,7.859753458559716,0.0,,Very High
3,49.5,0,0.0,27,702.6431624,0.015517241,0.027155172,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,0,752.1431624,30,25.07143874666667,3.0,0.10714285714285714,0.0,12.375,0.0,25.094398657142857,-0.011637931000000002,11,Fall,1,1,0,0,0.0,0.0,0.0,0,3.9219733362813143,0.0,6.556271356064304,0.0,,Medium
1,21.0,0,0.0,31,1998.25,0.01010101,0.037373737,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,2019.25,32,63.1015625,1.0,0.03125,0.0,10.5,0.0,62.4453125,-0.027272726999999997,11,Fall,1,1,0,0,0.0,0.0,0.0,31,3.091042453358316,0.0,7.600527389211999,0.0,,Medium
5,138.5,0,0.0,11,578.3333333,0.05,0.072916667,0.0,0.0,May,1,1,1,4,Returning_Visitor,0,716.8333333,16,44.80208333125,5.0,0.4166666666666667,0.0,23.083333333333332,0.0,48.19444444166667,-0.022916667,5,Spring,0,1,0,0,0.0,0.0,0.0,0,4.93806460126142,0.0,6.3618780170996905,0.0,,Low
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,Very Low
4,75.0,0,0.0,15,346.0,0.0,0.021052632,0.0,0.0,Nov,2,2,3,11,Returning_Visitor,0,421.0,19,22.157894736842106,4.0,0.25,0.0,15.0,0.0,21.625,-0.021052632,11,Fall,1,1,0,0,0.0,0.0,0.0,0,4.330733340286331,0.0,5.849324779946859,0.0,,Low
14,1097.016667,1,291.2,68,4100.255455,0.007631579,0.025614035,18.42740587,0.0,Aug,1,1,3,3,Returning_Visitor,0,5488.472122000001,83,66.12617014457832,7.0,0.2028985507246377,0.014492753623188406,73.13444446666668,145.6,59.42399210144928,-0.017982456,8,Summer,0,1,0,0,0.14063020366196874,0.4720002189133855,0.0,0,7.001260801371392,5.677438499316599,8.319048414356718,2.9666847428958536,Medium,High
1,88.7,0,0.0,34,620.13,0.054285714,0.083095238,0.0,0.0,Oct,3,2,6,13,Returning_Visitor,0,708.83,35,20.252285714285716,1.0,0.02857142857142857,0.0,44.35,0.0,17.718,-0.028809524000000003,10,Fall,0,1,0,0,0.0,0.0,0.0,0,4.49647076906475,0.0,6.431540399799522,0.0,,Medium
3,57.6,0,0.0,19,384.4030303,0.009090909,0.020295983,0.0,0.0,Sep,3,7,8,2,Returning_Visitor,0,442.00303030000003,22,20.091046831818183,3.0,0.15,0.0,14.4,0.0,19.220151515,-0.011205074,9,Fall,0,1,0,0,0.0,0.0,0.0,0,4.070734696582967,0.0,5.954289618689366,0.0,,Low
1,18.5,0,0.0,32,814.6071429,0.0,0.024019608,3.111047059,0.6,May,2,2,1,4,Returning_Visitor,0,833.1071429,33,25.245670996969697,1.0,0.030303030303030304,0.0,9.25,0.0,24.685064936363634,-0.024019608,5,Spring,0,1,0,0,0.0,0.07472613082673288,0.0,0,2.970414465569701,0.0,6.703932796508934,1.4136777549433888,Low,Medium
0,0.0,0,0.0,5,124.0,0.0,0.06,0.0,0.0,Nov,1,1,3,11,Returning_Visitor,0,124.0,5,24.8,0.0,0.0,0.0,0.0,0.0,20.666666666666668,-0.06,11,Fall,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.8283137373023015,0.0,,Very Low
0,0.0,0,0.0,20,480.8571429,0.001754386,0.005789474,0.0,1.0,May,1,8,1,19,Returning_Visitor,1,480.8571429,20,24.042857145,0.0,0.0,0.0,0.0,0.0,22.897959185714285,-0.004035088,5,Spring,0,1,0,0,0.0,0.0,1.0,20,0.0,0.0,6.177647686095279,0.0,,Low
0,0.0,0,0.0,10,229.25,0.0,0.06,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,0,229.25,10,22.925,0.0,0.0,0.0,0.0,0.0,20.84090909090909,-0.06,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.439165675135416,0.0,,Low
10,549.0,5,608.45,213,9151.494242,0.003111111,0.013391698,2.568483894,0.0,Oct,2,2,1,2,Returning_Visitor,0,10308.944242000001,228,45.21466772807018,1.6666666666666667,0.04672897196261682,0.02336448598130841,49.90909090909091,101.40833333333335,42.763991785046734,-0.010280587,10,Fall,0,1,0,0,0.007990838495946234,0.03439636062631201,0.0,0,6.309918278226516,6.412556911101846,9.121781715876466,1.2721408260378273,Low,Very High
0,0.0,0,0.0,6,0.0,0.2,0.2,0.0,0.0,Nov,1,8,4,1,Returning_Visitor,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,Fall,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,Low
13,344.4922161,5,271.25,182,5402.78526,0.000968661,0.006829256,16.27511574,0.0,Dec,3,2,1,2,Returning_Visitor,0,6018.5274761,200,30.0926373805,2.1666666666666665,0.07103825136612021,0.0273224043715847,24.606586864285713,45.208333333333336,29.523416721311474,-0.005860595,12,Winter,1,1,0,0,0.01576506988782414,0.11114693181808943,0.0,0,5.844970113576221,5.60672076181307,8.594854961058864,2.849267069486572,Medium,Very High
0,0.0,7,1222.75,11,443.0,0.035294118,0.041176471,0.0,0.0,May,1,2,3,2,Returning_Visitor,0,1665.75,18,92.54166666666667,0.0,0.0,0.5833333333333334,0.0,152.84375,36.916666666666664,-0.005882353,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,7.10967519384472,6.095824562432225,0.0,,Low
6,104.4,1,0.0,32,879.75,0.0,0.014285714,20.503488,0.0,Nov,2,4,1,1,Returning_Visitor,0,984.15,39,25.234615384615385,3.0,0.18181818181818182,0.030303030303030304,14.914285714285715,0.0,26.65909090909091,-0.014285714,11,Fall,1,1,0,0,0.0,0.292906965570432,0.0,0,4.657762636107262,0.0,6.780773817221347,3.0682151545334784,Medium,Medium
0,0.0,0,0.0,10,276.0,0.044444444,0.055555556,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,0,276.0,10,27.6,0.0,0.0,0.0,0.0,0.0,25.09090909090909,-0.011111112,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.6240175061873385,0.0,,Low
5,310.0,1,73.0,16,416.4,0.0,0.011111111,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,1,799.4,22,36.336363636363636,2.5,0.29411764705882354,0.058823529411764705,51.666666666666664,36.5,24.49411764705882,-0.011111111,3,Spring,0,1,0,0,0.0,0.0,0.0,16,5.739792912179234,4.30406509320417,6.0340449946431,0.0,,Low
0,0.0,2,861.0,12,2250.35,0.014285714,0.030952381,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,1,3111.35,14,222.2392857142857,0.0,0.0,0.15384615384615385,0.0,287.0,173.10384615384615,-0.016666667000000003,11,Fall,1,1,0,0,0.0,0.0,0.0,12,0.0,6.759255270663693,7.719285315270433,0.0,,Low
4,62.5,1,64.0,56,1246.919048,0.003333333,0.005367521,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,1373.419048,61,22.515066360655737,2.0,0.07017543859649122,0.017543859649122806,12.5,32.0,21.875772771929825,-0.002034188,3,Spring,0,1,0,0,0.0,0.0,0.0,0,4.151039905898646,4.174387269895637,7.129232681440907,0.0,,High
0,0.0,0,0.0,2,4.0,0.0,0.1,0.0,0.8,May,2,5,4,1,Returning_Visitor,0,4.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.1,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,1.6094379124341003,0.0,,Very Low
2,17.0,0,0.0,14,260.2,0.0,0.0375,0.0,0.4,May,2,2,3,3,Returning_Visitor,0,277.2,16,17.325,2.0,0.13333333333333333,0.0,5.666666666666667,0.0,17.346666666666668,-0.0375,5,Spring,0,1,0,0,0.0,0.0,0.0,0,2.8903717578961645,0.0,5.565286397402276,0.0,,Low
0,0.0,0,0.0,12,666.0,0.0,0.018181818,0.0,0.0,May,2,4,8,2,Returning_Visitor,0,666.0,12,55.5,0.0,0.0,0.0,0.0,0.0,51.23076923076923,-0.018181818,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.502790045915623,0.0,,Low
3,1499.571429,1,186.0,31,2905.943651,0.0,0.010215054,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,0,4591.51508,35,131.18614514285716,1.5,0.09375,0.03125,374.89285725,93.0,90.81073909375,-0.010215054,3,Spring,0,1,0,0,0.0,0.0,0.0,0,7.313601267212924,5.231108616854587,7.974857516470077,0.0,,Medium
7,38.6,0,0.0,70,1087.7,0.0,0.004861111,0.0,0.0,Oct,2,2,4,5,Returning_Visitor,0,1126.3,77,14.627272727272727,7.0,0.09859154929577464,0.0,4.825,0.0,15.319718309859155,-0.004861111,10,Fall,0,1,0,0,0.0,0.0,0.0,0,3.6788291182604347,0.0,6.992739602887134,0.0,,High
0,0.0,0,0.0,6,30.0,0.183333333,0.188888889,0.0,0.8,May,3,2,6,1,Returning_Visitor,0,30.0,6,5.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,-0.005555556000000017,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.4339872044851463,0.0,,Low
1,4.0,0,0.0,26,242.1095238,0.0,0.004273504,0.0,0.0,June,4,1,2,1,Returning_Visitor,0,246.1095238,27,9.115167548148149,1.0,0.037037037037037035,0.0,2.0,0.0,8.9670194,-0.004273504,6,Summer,0,1,0,0,0.0,0.0,0.0,0,1.6094379124341003,0.0,5.493512057025288,0.0,,Medium
2,168.4,0,0.0,10,208.0,0.0,0.008333333,0.0,0.0,Nov,3,2,5,2,New_Visitor,0,376.4,12,31.366666666666664,2.0,0.18181818181818182,0.0,56.13333333333333,0.0,18.90909090909091,-0.008333333,11,Fall,1,0,1,0,0.0,0.0,0.0,0,5.132262782217954,0.0,5.342334251964811,0.0,,Low
1,20.2,0,0.0,77,3107.173333,0.002597403,0.017041847,18.74860165,0.0,Sep,2,2,7,1,Returning_Visitor,0,3127.373333,78,40.09452991025641,1.0,0.01282051282051282,0.0,10.1,0.0,39.835555551282056,-0.014444443999999999,9,Fall,0,1,0,0,0.04869767417151495,0.31951080078324756,0.0,0,3.054001181677967,0.0,8.041790479880973,2.983082686308868,Medium,High
0,0.0,0,0.0,17,504.0833333,0.023529412,0.035294118,36.07906944,0.0,Oct,1,1,9,3,Returning_Visitor,0,504.0833333,17,29.65196078235294,0.0,0.0,0.0,0.0,0.0,28.004629627777778,-0.011764706,10,Fall,0,1,0,0,0.8489192894303692,1.273378934145554,0.0,0,0.0,0.0,6.224723432097289,3.613052644374114,Medium,Low
0,0.0,0,0.0,9,166.12,0.0,0.022222222,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,0,166.12,9,18.45777777777778,0.0,0.0,0.0,0.0,0.0,16.612000000000002,-0.022222222,7,Summer,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.11871211724831,0.0,,Low
0,0.0,0,0.0,8,642.0,0.0,0.028571429,109.1211555,0.0,Dec,2,2,3,2,New_Visitor,0,642.0,8,80.25,0.0,0.0,0.0,0.0,0.0,71.33333333333333,-0.028571429,12,Winter,1,0,1,0,0.0,3.1177473467662096,0.0,0,0.0,0.0,6.466144724237619,4.701581173317792,Very High,Low
1,18.0,0,0.0,29,765.3928571,0.0,0.000892857,0.0,0.0,Nov,2,2,8,3,New_Visitor,0,783.3928571,30,26.113095236666666,1.0,0.03333333333333333,0.0,9.0,0.0,25.51309523666667,-0.000892857,11,Fall,1,0,1,0,0.0,0.0,0.0,0,2.9444389791664403,0.0,6.641694906545369,0.0,,Medium
0,0.0,0,0.0,4,57.0,0.05,0.075,0.0,0.0,Nov,1,1,1,8,New_Visitor,0,57.0,4,14.25,0.0,0.0,0.0,0.0,0.0,11.4,-0.024999999999999994,11,Fall,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,4.060443010546419,0.0,,Very Low
0,0.0,0,0.0,10,316.6,0.0,0.022222222,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,0,316.6,10,31.660000000000004,0.0,0.0,0.0,0.0,0.0,28.781818181818185,-0.022222222,11,Fall,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.760792729372981,0.0,,Low
4,26.0,0,0.0,22,1671.375,0.018333333,0.040555556,0.0,0.0,Nov,2,2,3,8,Returning_Visitor,0,1697.375,26,65.28365384615384,4.0,0.17391304347826086,0.0,5.2,0.0,72.66847826086956,-0.022222223,11,Fall,1,1,0,0,0.0,0.0,0.0,0,3.295836866004329,0.0,7.422000050793783,0.0,,Medium
9,104.9857143,0,0.0,79,1926.33339,0.01533101,0.020052948,0.0,0.0,May,3,2,3,13,Returning_Visitor,0,2031.3191043,88,23.083171639772726,9.0,0.1125,0.0,10.49857143,0.0,24.079167375,-0.004721938,5,Spring,0,1,0,0,0.0,0.0,0.0,0,4.6633043142749555,0.0,7.5638926633097725,0.0,,High
0,0.0,0,0.0,8,400.8,0.05,0.120833333,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,0,400.8,8,50.1,0.0,0.0,0.0,0.0,0.0,44.53333333333333,-0.070833333,2,Winter,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.995954452380834,0.0,,Low
0,0.0,0,0.0,4,157.0,0.0,0.05,0.0,0.0,May,2,5,6,6,Returning_Visitor,1,157.0,4,39.25,0.0,0.0,0.0,0.0,0.0,31.4,-0.05,5,Spring,0,1,0,0,0.0,0.0,0.0,4,0.0,0.0,5.062595033026967,0.0,,Very Low
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,8,1,Returning_Visitor,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,Very Low
0,0.0,0,0.0,4,21.0,0.1,0.15,0.0,0.6,May,2,2,1,3,Returning_Visitor,0,21.0,4,5.25,0.0,0.0,0.0,0.0,0.0,4.2,-0.04999999999999999,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.091042453358316,0.0,,Very Low
2,75.05,0,0.0,106,4143.175238,0.019711538,0.03900641,4.484328486,0.0,Aug,3,2,1,1,Returning_Visitor,0,4218.225238,108,39.05764109259259,2.0,0.018691588785046728,0.0,25.016666666666666,0.0,38.721263906542056,-0.019294871999999998,8,Summer,0,1,0,0,0.08839301135627146,0.17491755549959526,0.0,0,4.331391018705302,0.0,8.329459070207404,1.7018946588850432,Low,Very High
0,0.0,0,0.0,10,234.0,0.022222222,0.088888889,0.0,0.4,May,2,5,1,4,Returning_Visitor,0,234.0,10,23.4,0.0,0.0,0.0,0.0,0.0,21.272727272727273,-0.066666667,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.459585514144159,0.0,,Low
4,46.04166667,4,93.41666667,75,6057.928961,0.01042524,0.019667423,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,6197.387294339999,83,74.6673167992771,0.8,0.05263157894736842,0.05263157894736842,9.208333333999999,18.683333334,79.70959159210526,-0.009242183,11,Fall,1,1,0,0,0.0,0.0,0.0,0,3.8510337338725753,4.547717611275311,8.709288324334253,0.0,,High
1,0.0,0,0.0,9,837.6666667,0.0,0.022222222,0.0,0.0,May,3,2,1,13,Returning_Visitor,0,837.6666667,10,83.76666666999999,1.0,0.1,0.0,0.0,0.0,83.76666666999999,-0.022222222,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.731813329191967,0.0,,Low
1,12.0,0,0.0,11,331.25,0.016666667,0.033333333,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,1,343.25,12,28.604166666666668,1.0,0.08333333333333333,0.0,6.0,0.0,27.604166666666668,-0.016666666,3,Spring,0,1,0,0,0.0,0.0,0.0,11,2.5649493574615367,0.0,5.805887697593355,0.0,,Low
1,44.0,0,0.0,25,773.4666667,0.0,0.029142857,10.3572,0.0,Mar,2,2,1,2,Returning_Visitor,1,817.4666667,26,31.441025642307693,1.0,0.038461538461538464,0.0,22.0,0.0,29.74871795,-0.029142857,3,Spring,0,1,0,0,0.0,0.3018383985204,0.0,25,3.8066624897703196,0.0,6.652174620454305,2.429851904038856,Medium,Medium
3,87.83333333,0,0.0,27,798.3333333,0.0,0.012643678,22.9160357,0.8,Feb,2,2,3,1,Returning_Visitor,0,886.16666663,30,29.538888887666666,3.0,0.10714285714285714,0.0,21.9583333325,0.0,28.511904760714287,-0.012643678,2,Winter,0,1,0,0,0.0,0.28974297642730457,0.0,0,4.486761954900266,0.0,6.683778046877649,3.1745491837420796,Medium,Medium
1,4.0,0,0.0,37,1828.375,0.0,0.013888889,8.258088766,0.0,Nov,4,1,2,3,Returning_Visitor,0,1832.375,38,48.2203947368421,1.0,0.02631578947368421,0.0,2.0,0.0,48.11513157894737,-0.013888889,11,Fall,1,1,0,0,0.0,0.11469567822312098,0.0,0,1.6094379124341003,0.0,7.511729657446151,2.225497630595086,Low,Medium
3,89.6,0,0.0,57,1721.906667,0.0,0.005932203,204.0079491,0.0,Nov,2,2,1,4,Returning_Visitor,1,1811.5066669999999,60,30.191777783333333,3.0,0.05172413793103448,0.0,22.4,0.0,29.68804598275862,-0.005932203,11,Fall,1,1,0,0,0.0,1.210216567674867,0.0,57,4.506454213048934,0.0,7.451768066169274,5.323048754484196,Very High,High
7,58.6,0,0.0,20,585.8833333,0.017391304,0.044637681,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,1,644.4833333,27,23.869753085185184,7.0,0.3333333333333333,0.0,7.325,0.0,27.89920634761905,-0.027246377,7,Summer,0,1,0,0,0.0,0.0,0.0,20,4.087655574071304,0.0,6.374826049307935,0.0,,Low
0,0.0,0,0.0,15,259.6666667,0.0,0.026666667,0.0,0.0,May,1,1,2,2,Returning_Visitor,1,259.6666667,15,17.311111113333332,0.0,0.0,0.0,0.0,0.0,16.22916666875,-0.026666667,5,Spring,0,1,0,0,0.0,0.0,0.0,15,0.0,0.0,5.5632424520050785,0.0,,Low
5,115.9666667,1,0.0,9,181.3,0.0,0.016666667,0.0,0.0,Dec,1,1,1,8,New_Visitor,0,297.26666670000003,15,19.817777780000004,2.5,0.5,0.1,19.327777783333335,0.0,18.130000000000003,-0.016666667,12,Winter,1,0,1,0,0.0,0.0,0.0,0,4.761888994206041,0.0,5.205653681684617,0.0,,Low
3,6.0,0,0.0,24,762.3333333,0.030769231,0.058974359,0.0,0.2,May,2,2,1,3,Returning_Visitor,0,768.3333333,27,28.456790122222223,3.0,0.12,0.0,1.5,0.0,30.493333332000002,-0.028205127999999996,5,Spring,0,1,0,0,0.0,0.0,0.0,0,1.9459101490553132,0.0,6.637694807836508,0.0,,Medium
0,0.0,1,29.0,9,225.8333333,0.0,0.02,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,254.8333333,10,25.48333333,0.0,0.0,0.1,0.0,14.5,22.58333333,-0.02,3,Spring,0,1,0,0,0.0,0.0,0.0,9,0.0,3.4011973816621555,5.4242155332764606,0.0,,Low
0,0.0,0,0.0,64,1558.361111,0.0046875,0.021875,0.0,0.0,Nov,2,4,3,2,Returning_Visitor,0,1558.361111,64,24.349392359375,0.0,0.0,0.0,0.0,0.0,23.974786323076923,-0.017187499999999998,11,Fall,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,7.35203147212667,0.0,,High
5,98.0,0,0.0,6,60.0,0.05,0.0525,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,0,158.0,11,14.363636363636363,5.0,0.7142857142857143,0.0,16.333333333333332,0.0,8.571428571428571,-0.0024999999999999953,12,Winter,1,1,0,0,0.0,0.0,0.0,0,4.59511985013459,0.0,4.110873864173311,0.0,,Low
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,0,19.2,2,9.6,0.0,0.0,0.0,0.0,0.0,6.3999999999999995,-0.04999999999999999,9,Fall,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.005682604407159,0.0,,Very Low
4,120.5,0,0.0,66,3960.646154,0.002941176,0.013663064,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,4081.146154,70,58.302087914285714,4.0,0.05970149253731343,0.0,24.1,0.0,59.114121701492536,-0.010721888,3,Spring,0,1,0,0,0.0,0.0,0.0,0,4.799914262780603,0.0,8.284414913325653,0.0,,High
0,0.0,0,0.0,35,835.0666667,0.012571429,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,835.0666667,35,23.859047620000002,0.0,0.0,0.0,0.0,0.0,23.196296297222222,-0.032190475999999996,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.728708354761709,0.0,,Medium
0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,232.5666667,19,12.24035087894737,0.0,0.0,0.0,0.0,0.0,11.628333335,-0.003703704,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.453467546851093,0.0,,Low
0,0.0,0,0.0,21,499.75,0.00952381,0.033333333,0.0,0.0,Nov,2,4,3,10,Returning_Visitor,0,499.75,21,23.797619047619047,0.0,0.0,0.0,0.0,0.0,22.71590909090909,-0.023809523,11,Fall,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.216106974545927,0.0,,Medium
1,25.0,0,0.0,14,397.0,0.03625,0.047395833,14.9925,0.0,May,1,1,3,3,Returning_Visitor,0,422.0,15,28.133333333333333,1.0,0.06666666666666667,0.0,12.5,0.0,26.466666666666665,-0.011145833,5,Spring,0,1,0,0,0.5434781249999999,0.7105820262525,0.0,0,3.258096538021482,0.0,5.986452005284438,2.7721198623421555,Medium,Low
0,0.0,0,0.0,54,2593.1,0.018181818,0.039393939,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,0,2593.1,54,48.020370370370365,0.0,0.0,0.0,0.0,0.0,47.14727272727273,-0.021212121000000004,8,Summer,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,7.860994914634494,0.0,,High
0,0.0,0,0.0,23,406.0,0.030434783,0.05942029,0.0,0.2,May,2,2,1,13,Returning_Visitor,0,406.0,23,17.652173913043477,0.0,0.0,0.0,0.0,0.0,16.916666666666668,-0.028985507,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.008813185442595,0.0,,Medium
2,162.0,0,0.0,7,204.5,0.0,0.022222222,0.0,0.0,May,1,1,8,2,New_Visitor,0,366.5,9,40.72222222222222,2.0,0.25,0.0,54.0,0.0,25.5625,-0.022222222,5,Spring,0,0,1,0,0.0,0.0,0.0,0,5.093750200806762,0.0,5.32544603393629,0.0,,Low
0,0.0,0,0.0,10,408.0,0.0,0.022222222,88.78460596,0.0,Mar,2,2,1,2,Returning_Visitor,0,408.0,10,40.8,0.0,0.0,0.0,0.0,0.0,37.09090909090909,-0.022222222,3,Spring,0,1,0,0,0.0,1.9729912238256428,0.0,0,0.0,0.0,6.013715156042802,4.497413534777877,High,Low
0,0.0,0,0.0,6,106.0,0.1,0.116666667,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,1,106.0,6,17.666666666666668,0.0,0.0,0.0,0.0,0.0,15.142857142857142,-0.016666666999999996,3,Spring,0,1,0,0,0.0,0.0,0.0,6,0.0,0.0,4.672828834461906,0.0,,Low
0,0.0,0,0.0,20,497.0,0.015,0.045416667,0.0,0.0,May,3,2,1,1,Returning_Visitor,0,497.0,20,24.85,0.0,0.0,0.0,0.0,0.0,23.666666666666668,-0.030416667,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.210600077024653,0.0,,Low
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,20,Returning_Visitor,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,Very Low
0,0.0,0,0.0,79,4709.992857,0.0,0.005574489,0.0,0.0,Nov,2,2,6,2,New_Visitor,0,4709.992857,79,59.62016274683545,0.0,0.0,0.0,0.0,0.0,58.874910712500004,-0.005574489,11,Fall,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,8.4576539624603,0.0,,High
0,0.0,0,0.0,31,631.0857143,0.012903226,0.02078853,0.0,0.0,June,2,2,8,1,Returning_Visitor,0,631.0857143,31,20.357603687096773,0.0,0.0,0.0,0.0,0.0,19.721428571875,-0.007885304,6,Summer,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.449025008843174,0.0,,Medium
